LIMIT_BAL;CHECKING_ACCOUNT;EDUCATION;MARRIAGE;AGE;BILL_AMT;PAY_AMT1;DEFAULT_AMT
87319;No;3.Graduate School;Married;63;56503,8238;2053,502;0
117429;No;3.Graduate School;Single;29;14194,4562;1535,61;0
27099;Yes;2.University;Married;29;4222,6264;458,2742;0
84308;Yes;3.Graduate School;Single;28;4747,4437;4747,4437;0
9033;Yes;1.High School;Married;25;6096,9739;6096,9739;0
6022;No;2.University;Married;38;5794,6695;404,0762;0
54198;Yes;3.Graduate School;Married;43;7241,1539;7241,1539;0
21077;Yes;1.High School;Single;26;2517,4971;451,65;0
69253;Yes;2.University;Married;34;969,542;969,542;0
15055;No;2.University;Single;36;5467,0727;903,3;0
75275;No;2.University;Married;47;5765,1617;5765,1617;0
42154;No;3.Graduate School;Married;47;32523,3165;1625,94;0
42154;Yes;2.University;Married;41;13462,181;632,31;0
39143;Yes;3.Graduate School;Single;25;457,9731;457,9731;0
18066;Yes;2.University;Single;43;13009,0255;0;1
72264;Yes;3.Graduate School;Married;41;5067,2119;5067,2119;0
15055;No;1.High School;Married;32;14444,6703;602,2;0
51187;Yes;3.Graduate School;Married;52;1640,0917;903,3;0
15055;No;2.University;Married;51;13153,2524;580,5208;0
117429;Yes;3.Graduate School;Single;26;375,7728;375,7728;0
60220;Yes;2.University;Married;39;47861,6516;2770,4211;0
150550;Yes;2.University;Married;27;53763,2116;1996,293;0
9033;Yes;3.Graduate School;Single;25;3884,19;0;1
135495;Yes;3.Graduate School;Single;33;1111,9623;1111,9623;0
15055;No;2.University;Single;25;3339,8012;422,1422;0
15055;Yes;3.Graduate School;Single;26;14357,6524;541,0767;0
66242;No;3.Graduate School;Single;48;35513,2395;1806,6;0
9033;Yes;2.University;Single;33;8445,2528;602,2;0
15055;Yes;1.High School;Married;42;9200,7127;301,1;0
15055;No;2.University;Married;31;14715,3592;643,7518;0
9033;Yes;2.University;Single;24;8575,6291;602,2;0
60220;Yes;3.Graduate School;Single;42;397,452;397,452;0
15055;Yes;2.University;Married;46;12729,3036;0;1
24088;Yes;2.University;Single;26;13616,0431;1204,4;0
6022;No;1.High School;Married;26;3590,9186;632,31;0
60220;No;1.High School;Married;34;60022,4784;3011;0
96352;Yes;3.Graduate School;Married;34;786,4732;786,4732;0
51187;Yes;3.Graduate School;Single;27;5374,0328;1158,6328;0
84308;Yes;3.Graduate School;Single;30;3980,2409;3980,2409;0
3011;Yes;2.University;Single;34;2761,087;391,43;0
21077;No;2.University;Single;27;19807,8635;1234,51;0
69253;Yes;3.Graduate School;Single;45;61971,1976;4518,3066;0
96352;Yes;3.Graduate School;Married;29;29744,7657;1505,5;0
15055;No;3.Graduate School;Single;25;11152,1418;602,2;0
60220;Yes;2.University;Married;44;746,1258;0;1
60220;No;2.University;Married;39;98,1586;98,1586;0
114418;No;3.Graduate School;Single;42;1442,5701;903,3;0
15055;No;2.University;Married;51;4832,9561;1505,5;0
150550;Yes;2.University;Married;51;440,2082;440,2082;0
45165;No;1.High School;Married;34;12007,5669;602,2;0
27099;No;2.University;Single;33;17579,7235;903,3;0
42154;No;3.Graduate School;Single;27;4721,248;4721,248;0
66242;Yes;3.Graduate School;Single;40;3707,1432;3707,1432;0
135495;No;1.High School;Single;41;72953,519;3019,1297;0
42154;Yes;3.Graduate School;Single;34;10144,059;963,52;0
87319;Yes;3.Graduate School;Married;46;2557,5434;602,2;0
78286;No;3.Graduate School;Single;34;29167,557;4516,5;0
84308;No;3.Graduate School;Single;31;5190,6629;5190,6629;0
93341;Yes;1.High School;Married;40;21509,6807;1013,5026;0
24088;Yes;1.High School;Married;50;2861,3533;903,3;0
45165;Yes;3.Graduate School;Single;33;71,3607;71,3607;0
24088;No;2.University;Single;28;10814,3076;425,1532;0
144528;Yes;2.University;Married;45;6716,9388;6716,9388;0
105385;Yes;2.University;Married;34;6800,3435;0;1
54198;No;1.High School;Single;46;21664,7472;853,6185;0
93341;Yes;2.University;Married;43;81421,6554;2860,45;0
3011;No;3.Graduate School;Married;41;2936,0261;903,3;0
84308;No;3.Graduate School;Single;25;2228,7422;906,6121;0
15055;Yes;2.University;Single;51;3538,2261;452,8544;0
3011;Yes;3.Graduate School;Single;22;2432,2858;0;1
30110;Yes;2.University;Single;26;14019,5171;0;1
48176;Yes;2.University;Single;25;2258,5511;2258,5511;0
69253;No;2.University;Married;46;39450,7242;2167,92;0
90330;Yes;1.High School;Married;41;306,5198;306,5198;0
150550;No;1.High School;Single;32;55315,9843;3032,077;0
60220;No;3.Graduate School;Single;29;363,1266;301,1;0
63231;Yes;3.Graduate School;Single;44;23330,7335;1505,5;0
39143;No;2.University;Single;25;35961,8785;3739,9631;0
24088;Yes;1.High School;Married;36;2079,3966;2079,3966;0
9033;No;1.High School;Single;23;6172,8511;3011;0
24088;Yes;1.High School;Married;41;15346,1637;3011;0
27099;Yes;2.University;Single;24;10880,8507;588,0483;0
21077;No;2.University;Married;31;9675,2463;0;1
15055;No;1.High School;Single;31;2170,3288;602,2;0
33121;Yes;1.High School;Married;39;21189,3103;1174,29;0
36132;No;2.University;Single;30;31428,2158;1565,72;0
54198;No;2.University;Single;24;388,419;388,419;0
15055;No;2.University;Single;33;12442,3553;632,31;0
45165;Yes;3.Graduate School;Married;29;1098,4128;1098,4128;0
45165;Yes;3.Graduate School;Married;36;40632,8428;6022;0
15055;No;2.University;Single;52;8578,6401;2432,888;0
30110;No;3.Graduate School;Married;42;305,9176;0;1
81297;Yes;2.University;Married;35;49,6815;49,6815;0
96352;No;3.Graduate School;Married;43;25970,1761;25970,1761;0
48176;No;2.University;Single;26;371,5574;371,5574;0
90330;Yes;3.Graduate School;Single;26;3137,7631;903,3;0
9033;Yes;2.University;Married;49;640,4397;602,2;0
54198;Yes;2.University;Married;49;953,2826;953,2826;0
18066;Yes;2.University;Married;30;16569,2319;683,1959;0
78286;Yes;3.Graduate School;Single;33;752,75;752,75;0
45165;No;2.University;Married;32;42190,132;1809,611;0
69253;No;1.High School;Married;55;64611,5435;3011;0
21077;Yes;2.University;Married;29;887,6428;317,3594;0
60220;No;3.Graduate School;Married;34;1771,6724;1771,6724;0
9033;Yes;3.Graduate School;Single;30;8879,439;632,31;0
6022;No;2.University;Married;30;443,5203;443,5203;0
24088;No;1.High School;Single;66;15797,2115;876,8032;0
78286;Yes;3.Graduate School;Single;32;2061,3306;2061,3306;0
63231;Yes;2.University;Married;35;20080,9612;903,3;0
15055;No;1.High School;Married;35;11232,5355;1174,29;0
42154;No;3.Graduate School;Single;26;19772,3337;1201,389;0
27099;No;1.High School;Married;42;15023,3845;692,53;0
108396;No;3.Graduate School;Married;44;49,6815;49,6815;0
174638;Yes;2.University;Married;57;689,519;689,519;0
54198;No;2.University;Single;39;9738,1762;1009,5883;0
18066;Yes;2.University;Married;25;9980,5617;1354,95;0
30110;Yes;2.University;Married;39;60,22;60,22;0
114418;No;3.Graduate School;Married;46;25361,3519;1515,7374;0
93341;Yes;3.Graduate School;Married;37;1316,7103;1316,7103;0
15055;No;2.University;Single;37;8426,2835;0;1
6022;No;2.University;Single;33;5251,4851;602,2;0
9033;Yes;2.University;Single;50;8732,2011;1404,3304;0
15055;Yes;2.University;Single;32;9636,4044;0;1
150550;Yes;3.Graduate School;Single;34;65934,2758;5714,2758;0
108396;No;3.Graduate School;Single;29;63134,648;2490,097;0
51187;Yes;3.Graduate School;Married;36;14525,3651;958,1002;0
3011;No;2.University;Single;21;2535,8642;602,2;0
48176;Yes;3.Graduate School;Single;35;15980,2803;591,6615;0
24088;No;2.University;Single;28;15329,001;617,255;0
42154;Yes;2.University;Single;27;31371,3079;1149,2987;0
24088;Yes;1.High School;Single;43;23562,2794;933,41;0
60220;Yes;3.Graduate School;Single;25;828,3261;326,9946;0
24088;Yes;3.Graduate School;Single;25;117,429;117,429;0
117429;No;3.Graduate School;Married;35;13247,1956;6022;0
24088;Yes;2.University;Single;31;2553,0269;2553,0269;0
24088;Yes;1.High School;Married;44;12779,5873;686,8091;0
9033;Yes;1.High School;Single;22;8034,2513;604,0066;0
30110;Yes;2.University;Single;25;18205,7104;661,5167;0
30110;No;2.University;Married;52;21961,3307;1388,3721;0
36132;Yes;3.Graduate School;Single;30;95,1476;95,1476;0
6022;Yes;1.High School;Married;56;4105,1974;357,7068;0
93341;Yes;2.University;Single;26;28215,1777;2756,8716;0
15055;No;2.University;Single;23;5191,5662;0;1
150550;No;2.University;Married;49;2771,9266;0;1
87319;No;1.High School;Married;40;46782,2081;2348,58;0
9033;No;2.University;Single;34;5252,3884;497,7183;0
108396;Yes;3.Graduate School;Single;31;6583,5515;6583,5515;0
45165;Yes;2.University;Married;37;33242,9455;1445,28;0
108396;Yes;3.Graduate School;Married;31;3009,4945;3009,4945;0
147539;Yes;2.University;Married;30;7254,1012;603,1033;0
12044;Yes;2.University;Married;44;1420,8909;1420,8909;0
6022;Yes;2.University;Single;24;4856,743;602,5011;0
150550;Yes;2.University;Married;32;2917,3579;903,3;0
78286;No;3.Graduate School;Single;34;248,7086;248,7086;0
78286;No;3.Graduate School;Single;49;95,1476;95,1476;0
60220;Yes;3.Graduate School;Single;32;3647,2243;3647,2243;0
15055;Yes;2.University;Single;28;6655,5144;497,1161;0
60220;Yes;3.Graduate School;Single;32;692,53;692,53;0
6022;Yes;2.University;Single;26;2597,8908;782,86;0
3011;No;1.High School;Single;24;1633,7686;602,2;0
9033;No;2.University;Single;34;8806,5728;510,0634;0
51187;Yes;1.High School;Married;40;22225,6965;1102,9293;0
126462;Yes;3.Graduate School;Single;34;1862,0024;1862,0024;0
21077;Yes;2.University;Married;30;2889,3556;391,43;0
90330;Yes;2.University;Married;31;95,1476;95,1476;0
6022;Yes;2.University;Single;49;5109,9681;387,8168;0
84308;Yes;3.Graduate School;Single;30;41031,1981;1505,5;0
45165;No;3.Graduate School;Married;41;117,429;117,429;0
54198;No;2.University;Married;35;330,9089;330,9089;0
9033;No;2.University;Single;26;7149,3184;0;1
90330;Yes;1.High School;Married;39;12267,7173;1204,4;0
36132;No;1.High School;Married;36;98,1586;98,1586;0
45165;Yes;2.University;Married;50;912,0319;0;1
114418;Yes;3.Graduate School;Married;34;99820,0698;4817,9011;0
15055;No;2.University;Married;32;13885,8287;601,5978;0
36132;Yes;3.Graduate School;Single;26;31713,6586;1204,4;0
45165;Yes;2.University;Married;37;42876,0378;3043,8199;0
39143;Yes;2.University;Married;38;38581,7496;1625,94;0
48176;Yes;2.University;Single;27;24160,264;1114,07;0
9033;Yes;1.High School;Married;44;1542,2342;1336,884;0
54198;Yes;3.Graduate School;Married;51;119,2356;119,2356;0
15055;No;2.University;Married;54;14185,4232;0;1
51187;Yes;3.Graduate School;Single;34;98,1586;98,1586;0
18066;Yes;2.University;Married;25;11279,206;1083,96;0
6022;No;2.University;Single;34;2602,4073;2602,4073;0
6022;No;2.University;Single;23;5453,2221;752,75;0
15055;Yes;3.Graduate School;Single;25;10932,0377;602,2;0
45165;Yes;1.High School;Single;52;1086,3688;304,111;0
51187;Yes;2.University;Married;34;32348,3774;1505,5;0
9033;Yes;2.University;Married;43;8763,8166;602,2;0
150550;No;3.Graduate School;Married;53;3300,3571;3300,3571;0
54198;No;3.Graduate School;Single;35;98,1586;98,1586;0
108396;Yes;2.University;Married;49;99115,4958;3710,4553;0
51187;No;3.Graduate School;Married;44;8743,6429;8743,6429;0
27099;No;2.University;Married;36;18491,4543;0;1
6022;No;3.Graduate School;Married;24;211,3722;211,3722;0
66242;Yes;2.University;Married;34;27509,3993;1094,1974;0
21077;Yes;3.Graduate School;Single;29;20064,7018;903,3;0
120440;Yes;3.Graduate School;Married;28;26094,2293;1204,4;0
30110;No;3.Graduate School;Married;52;6286,0647;0;1
54198;Yes;2.University;Married;34;29233,1968;1354,95;0
6022;Yes;2.University;Married;41;324,2847;324,2847;0
54198;Yes;3.Graduate School;Single;27;1954,4401;1954,4401;0
42154;Yes;3.Graduate School;Single;28;11816,0673;9033;0
9033;Yes;1.High School;Single;45;7019,2432;407,0872;0
63231;No;3.Graduate School;Married;36;31206,004;1505,5;0
48176;Yes;3.Graduate School;Married;29;7595,8497;510,3645;0
39143;Yes;2.University;Single;27;57,5101;57,5101;0
3011;Yes;2.University;Single;21;2937,5316;541,98;0
51187;No;2.University;Married;39;37897,6504;6022;0
6022;No;2.University;Single;29;5146,4012;479,6523;0
15055;Yes;3.Graduate School;Single;29;8670,7767;541,6789;0
108396;No;3.Graduate School;Married;59;1365,7896;1365,7896;0
24088;Yes;3.Graduate School;Single;25;1698,204;1580,775;0
48176;No;3.Graduate School;Single;32;2452,4595;2452,4595;0
114418;No;3.Graduate School;Married;37;34024,6011;3031,7759;0
66242;Yes;3.Graduate School;Single;32;10147,6722;2697,5549;0
42154;Yes;2.University;Single;50;29478,2922;1204,4;0
81297;No;3.Graduate School;Single;48;17135,9021;806,948;0
30110;Yes;2.University;Single;25;16756,215;1204,4;0
108396;No;2.University;Single;28;2008,9392;2008,9392;0
6022;No;2.University;Single;39;5841,6411;401,6674;0
6022;Yes;2.University;Married;50;1503,9945;1503,9945;0
30110;No;1.High School;Single;42;21799,64;903,3;0
24088;No;3.Graduate School;Single;27;22448,2094;903,3;0
42154;No;1.High School;Married;39;38732,2996;1505,5;0
117429;Yes;3.Graduate School;Married;28;20325,1533;1505,5;0
105385;No;3.Graduate School;Married;39;834,047;834,047;0
51187;No;2.University;Married;48;117,429;117,429;0
81297;Yes;1.High School;Married;37;18081,6572;18081,6572;0
138506;Yes;1.High School;Married;42;10552,6517;481,76;0
60220;Yes;1.High School;Single;37;2576,2116;2576,2116;0
78286;Yes;3.Graduate School;Single;29;444,4236;444,4236;0
33121;Yes;2.University;Married;34;7753,325;602,2;0
15055;No;2.University;Married;51;11891,0412;506,1491;0
33121;Yes;2.University;Married;28;12993,0672;610,3297;0
150550;Yes;3.Graduate School;Single;41;10237,4;8687,9394;0
78286;Yes;2.University;Married;35;21369,6692;782,2578;0
81297;Yes;2.University;Married;38;17904,6104;903,3;0
45165;No;2.University;Single;29;5698,3175;1204,4;0
87319;Yes;3.Graduate School;Single;46;401,0652;401,0652;0
60220;No;2.University;Single;30;98,1586;98,1586;0
15055;Yes;2.University;Married;45;13913,831;698,8531;0
63231;Yes;1.High School;Single;56;4611,6476;4611,6476;0
42154;Yes;2.University;Single;25;10283,7694;410,3993;0
15055;No;2.University;Married;49;3794,1611;351,6848;0
54198;No;2.University;Married;47;27095,6879;1806,6;0
27099;Yes;2.University;Married;29;2000,8095;338,7375;0
90330;No;2.University;Single;29;15004,1141;1505,5;0
9033;Yes;3.Graduate School;Single;25;3022,7429;602,2;0
15055;Yes;3.Graduate School;Single;27;4693,5468;903,3;0
9033;Yes;3.Graduate School;Single;22;2881,527;358,309;0
18066;Yes;3.Graduate School;Single;28;13918,6486;0;1
42154;Yes;2.University;Married;32;35102,8402;1752,402;0
36132;Yes;2.University;Married;47;34821,0106;1957,15;0
81297;Yes;2.University;Single;45;2450,6529;353,1903;0
39143;No;3.Graduate School;Single;46;34619,5747;1806,6;0
15055;No;2.University;Married;27;1173,6878;304,111;0
66242;Yes;2.University;Married;52;1560,6013;1560,6013;0
15055;No;2.University;Married;26;6993,9508;432,3796;0
33121;No;1.High School;Married;54;32505,8527;1354,95;0
27099;Yes;2.University;Single;29;3328,9616;3328,9616;0
36132;No;1.High School;Married;32;20728,3262;903,3;0
72264;Yes;3.Graduate School;Married;44;54194,3868;1987,26;0
90330;No;3.Graduate School;Single;45;19408,906;903,3;0
30110;Yes;2.University;Married;40;8014,0776;604,6088;0
60220;Yes;3.Graduate School;Single;25;868,9746;868,9746;0
15055;No;2.University;Married;39;13737,6875;2117,0341;0
84308;Yes;3.Graduate School;Single;39;97,8575;97,8575;0
48176;Yes;3.Graduate School;Single;23;46949,3186;3166,6687;0
9033;No;2.University;Single;21;7803,6087;417,0235;0
6022;No;3.Graduate School;Single;24;1345,917;1345,917;0
42154;No;3.Graduate School;Single;32;17883,8345;2828,8345;0
39143;No;1.High School;Single;27;18628,4548;697,6487;0
30110;Yes;2.University;Single;23;4385,2204;378,7838;0
30110;No;2.University;Single;25;25597,7154;963,52;0
15055;No;2.University;Single;26;10283,7694;602,2;0
15055;No;1.High School;Married;65;14291,7115;622,6748;0
3011;No;2.University;Single;24;913,8385;903,3;0
96352;No;2.University;Married;31;3029,9693;3029,9693;0
21077;Yes;2.University;Single;23;12336,9703;506,7513;0
48176;Yes;2.University;Single;24;15608,7229;504,6436;0
54198;No;2.University;Married;36;1937,5785;602,2;0
84308;Yes;2.University;Single;30;62,3277;62,3277;0
15055;Yes;1.High School;Single;51;10404,2094;602,2;0
39143;Yes;2.University;Single;42;36732,0923;1806,6;0
3011;No;2.University;Single;25;379,6871;379,6871;0
21077;Yes;3.Graduate School;Single;25;19278,5297;967,4343;0
84308;No;3.Graduate School;Single;34;66418,4446;5626,0535;0
90330;No;3.Graduate School;Married;34;20507,3188;903,3;0
15055;Yes;2.University;Married;40;14307,3687;662,42;0
69253;No;2.University;Married;29;29913,0806;1212,8308;0
24088;Yes;2.University;Married;39;20273,3641;1505,5;0
15055;No;3.Graduate School;Single;38;117,429;117,429;0
141517;Yes;2.University;Single;40;85206,1813;3088,3827;0
63231;No;2.University;Single;39;10812,8021;903,3;0
15055;No;2.University;Married;46;14899,3313;592,5648;0
90330;Yes;2.University;Married;37;15975,1616;602,2;0
150550;Yes;3.Graduate School;Married;33;334,221;334,221;0
45165;Yes;2.University;Married;36;15069,4528;2408,8;0
15055;No;2.University;Single;25;2433,1891;387,2146;0
81297;No;3.Graduate School;Married;37;47942,0453;2107,7;0
18066;Yes;2.University;Single;27;14999,8987;541,98;0
60220;Yes;1.High School;Single;31;52883,6985;3312,1;0
15055;Yes;2.University;Single;23;6223,4359;346,265;0
42154;Yes;3.Graduate School;Single;31;7502,2076;7502,2076;0
36132;Yes;2.University;Single;25;1291,719;388,419;0
6022;No;2.University;Married;29;4617,3685;390,5267;0
63231;Yes;3.Graduate School;Single;30;6572,7119;6022;0
21077;Yes;1.High School;Single;27;16517,1416;782,86;0
81297;Yes;2.University;Married;33;1634,973;1634,973;0
36132;Yes;3.Graduate School;Single;30;98,1586;98,1586;0
54198;Yes;2.University;Single;33;46263,4128;2139,9177;0
57209;No;3.Graduate School;Married;36;387,8168;387,8168;0
30110;Yes;2.University;Single;29;24199,1059;602,2;0
15055;Yes;3.Graduate School;Single;26;12714,2486;662,42;0
45165;No;1.High School;Married;44;38444,1469;1189,9472;0
66242;Yes;3.Graduate School;Married;24;53878,5329;0;1
60220;No;1.High School;Single;28;13894,8617;3312,1;0
75275;Yes;2.University;Married;44;12362,8649;903,3;0
84308;Yes;3.Graduate School;Single;32;59574,1405;3175,7017;0
9033;No;1.High School;Married;64;4238,8858;301,1;0
105385;Yes;2.University;Married;32;72194,747;72194,747;0
21077;No;1.High School;Married;45;18546,2545;782,86;0
48176;Yes;3.Graduate School;Married;39;15063,4308;2258,25;0
12044;No;2.University;Single;27;9511,4479;1716,27;0
105385;Yes;2.University;Single;30;77074,0725;4516,5;0
66242;Yes;3.Graduate School;Married;38;2171,2321;903,3;0
